Asset,TotalDebt,Equity,PaidUpCapital,Revenue,NetProfit,EarningPerShare,ROA,ROE,Period,Symbol
"5,954.53","6,106.69",-152.16,"1,136.00","4,669.87",-748.97,-0.83,-12.66,191.62,2Q2560,NOK
"5,661.09","6,465.97",-804.89,"1,136.00","4,648.61",-652.73,-0.58,-11.24,136.40,3Q2560,NOK
"7,330.15","6,639.14",691.00,"2,272.00","5,648.71",-208.11,0.25,-3.20,365.48,4Q2560,NOK
"7,244.86","6,555.03",689.83,"2,272.00","6,083.13",-1.18,-0.01,-0.02,-0.17,1Q2561,NOK
"6,217.15","6,623.25",-406.10,"2,272.00","4,841.07","-1,095.93",-0.37,-16.28,-772.53,2Q2561,NOK
"13,203.97","15,125.33","-1,921.36","2,272.00","4,299.87","-1,515.26",-0.48,-15.60,130.21,3Q2561,NOK
"14,074.06","17,105.69","-3,031.63","2,272.00","4,516.15","-1,363.08",-0.37,-9.99,55.04,4Q2561,NOK
"15,449.13","16,571.63","-1,122.50","3,108.52","5,449.21",-391.29,-0.11,-2.65,18.84,1Q2562,NOK
"14,627.57","16,311.10","-1,683.52","3,108.52","4,805.90",-919.47,-0.23,-6.11,65.54,2Q2562,NOK
"14,888.89","17,665.62","-2,776.73","3,108.52","4,357.84","-1,093.21",-0.20,-7.41,49.02,3Q2562,NOK
"15,170.96","18,639.17","-3,468.21","3,108.52","5,356.16",-691.43,-0.14,-4.60,22.14,4Q2562,NOK
"31,148.53","36,286.36","-5,137.83","3,729.19","2,584.49","-2,963.40",-0.68,-12.80,68.87,1Q2563,NOK
"28,948.17","34,873.21","-5,925.04","3,729.19",783.12,-787.21,-0.01,-2.62,14.23,2Q2563,NOK
"21,450.79","26,238.57","-4,787.78","3,729.19","1,460.13","1,151.90",-0.40,4.57,-21.51,3Q2563,NOK
"17,894.92","25,897.08","-8,002.16","3,729.19","1,907.65","-4,792.91",-1.10,-24.36,74.95,4Q2563,NOK
"17,520.14","28,240.24","-10,720.10","3,729.19","1,200.91","-2,717.94",-0.73,-15.35,29.03,2Q2564,NOK
"12,249.72","21,651.34","-9,401.62","3,729.19","5,154.70","1,282.33",0.35,8.61,-12.75,4Q2564,NOK
"1,178.76",99.80,"1,078.96",60.00,242.31,90.53,15.09,7.95,8.76,1Q2556,NOVA
"1,182.52",118.28,"1,064.24",60.00,172.23,13.05,2.07,1.11,1.22,2Q2556,NOVA
"1,145.59",83.62,"1,061.96",60.00,121.10,-2.28,-0.28,-0.20,-0.21,3Q2556,NOVA
"1,162.56",92.69,"1,069.87",60.00,260.54,9.50,1.59,0.82,0.89,4Q2556,NOVA
"1,159.28",76.78,"1,082.50",60.00,204.01,-3.19,-0.53,-0.27,-0.30,1Q2557,NOVA
"1,087.45",59.64,"1,027.81",60.00,112.55,0.69,0.12,0.06,0.07,2Q2557,NOVA
"1,084.27",62.98,"1,021.29",60.00,103.97,-6.52,-1.09,-0.60,-0.64,3Q2557,NOVA
"1,073.18",53.61,"1,019.57",60.00,163.16,-5.60,-0.93,-0.52,-0.55,4Q2557,NOVA
"1,102.23",70.45,"1,031.78",60.00,205.58,12.21,2.04,1.12,1.19,1Q2558,NOVA
"1,049.03",40.48,"1,008.56",60.00,100.27,-11.22,-1.87,-1.04,-1.10,2Q2558,NOVA
"1,090.35",83.72,"1,006.63",60.00,105.00,-1.93,-0.32,-0.18,-0.19,3Q2558,NOVA
"1,073.10",73.53,999.57,60.00,147.58,-7.06,-1.18,-0.65,-0.70,4Q2558,NOVA
"1,062.62",72.91,989.71,60.00,159.02,-9.86,-1.64,-0.92,-0.99,1Q2559,NOVA
980.48,28.19,952.30,60.00,62.11,-25.41,-4.24,-2.49,-2.62,2Q2559,NOVA
963.83,29.56,934.28,60.00,56.48,-18.02,-3.00,-1.85,-1.91,3Q2559,NOVA
960.37,34.91,925.46,60.00,77.69,-11.09,-1.85,-1.15,-1.19,4Q2559,NOVA
951.70,39.68,912.02,60.00,113.76,-13.44,-2.24,-1.41,-1.46,1Q2560,NOVA
821.60,42.72,778.87,60.00,53.86,-13.15,-2.19,-1.48,-1.55,2Q2560,NOVA
894.46,138.50,755.96,60.00,65.94,-22.92,-3.82,-2.67,-2.99,3Q2560,NOVA
877.36,109.21,768.14,60.00,111.81,12.19,2.03,1.38,1.60,4Q2560,NOVA
869.95,66.01,803.94,60.00,135.26,35.80,5.97,4.10,4.55,1Q2561,NOVA
884.29,70.97,813.32,60.00,122.54,15.37,2.56,1.75,1.90,2Q2561,NOVA
898.47,79.17,819.30,60.00,97.24,5.98,1.00,0.67,0.73,3Q2561,NOVA
921.54,98.49,823.05,60.00,203.22,4.28,0.71,0.47,0.52,4Q2561,NOVA
"1,034.76",185.74,849.02,60.00,164.78,25.98,4.33,2.66,3.11,1Q2562,NOVA
985.48,130.52,854.96,60.00,72.83,-13.06,-2.18,-1.29,-1.53,2Q2562,NOVA
"1,023.30",173.18,850.12,60.00,78.54,-4.84,-0.81,-0.48,-0.57,3Q2562,NOVA
948.64,111.94,836.70,60.00,82.73,-13.42,-2.24,-1.36,-1.59,4Q2562,NOVA
889.51,80.42,809.09,60.00,110.87,-27.61,-4.60,-3.00,-3.36,1Q2563,NOVA
846.68,120.06,726.62,60.00,132.46,-82.47,-13.74,-9.50,-10.74,2Q2563,NOVA
"1,724.96",983.68,741.28,60.00,123.57,14.66,2.44,1.14,2.00,3Q2563,NOVA
"1,712.55","1,005.12",707.44,60.00,77.68,-33.54,-5.59,-1.95,-4.63,4Q2563,NOVA
"1,853.39",993.45,859.94,70.00,,-29.48,-0.23,-1.65,-3.76,1Q2564,NOVA
"1,226.20",283.68,942.52,70.00,30.80,87.28,0.66,5.67,9.68,2Q2564,NOVA
"1,216.87",271.82,945.06,70.00,10.20,1.20,0.00,0.10,0.13,3Q2564,NOVA
"1,273.68",269.52,"1,004.16",70.00,9.36,55.29,0.41,4.44,5.67,4Q2564,NOVA
"6,179.45","3,146.72","3,032.73",84.97,208.41,120.00,0.53,3.22,5.94,1Q2565,NOVA
"6,120.08","3,022.22","3,097.86",84.97,176.49,49.52,0.05,0.81,1.62,2Q2565,NOVA
"5,551.89","2,478.81","3,073.09",84.97,116.14,-0.71,0.05,-0.01,-0.02,3Q2565,NOVA
"5,673.53","3,299.15","2,374.38",84.97,409.19,276.24,0.80,4.92,10.14,4Q2565,NOVA
"2,595.81","1,422.97","1,172.84","1,065.78",,,,,,4Q2562,NRF
"2,838.52","1,629.12","1,209.40","1,065.78",603.87,41.09,0.04,1.51,3.45,2Q2563,NRF
"2,877.46","1,614.89","1,262.57","1,065.78",379.97,48.13,0.05,1.68,3.89,3Q2563,NRF
"3,358.37",783.91,"2,574.47","1,355.78",460.18,35.18,0.03,1.13,1.83,4Q2563,NRF
"3,934.24","1,315.96","2,618.29","1,355.78",478.79,20.74,0.01,0.57,0.80,1Q2564,NRF
"4,054.68","1,417.08","2,637.59","1,410.01",458.27,12.75,0.01,0.32,0.49,2Q2564,NRF
"4,612.64","1,841.57","2,771.07","1,410.01",552.74,65.06,0.04,1.50,2.41,3Q2564,NRF
"4,662.28","1,809.20","2,853.09","1,417.65",693.35,122.89,0.10,2.65,4.37,4Q2564,NRF
"4,759.04","1,880.32","2,878.71","1,417.65",612.19,25.56,0.02,0.54,0.89,1Q2565,NRF
"5,073.98","2,185.17","2,888.81","1,417.65",566.12,37.13,0.03,0.76,1.29,2Q2565,NRF
"5,580.42","2,438.94","3,141.48","1,417.65",624.46,172.64,0.13,3.24,5.73,3Q2565,NRF
"5,965.45","2,966.94","2,998.51","1,417.65",648.57,32.26,0.03,0.56,1.05,4Q2565,NRF
"1,574.58","1,119.80",454.78,225.00,,,,,,4Q2563,NSL
"1,536.69","1,025.80",510.89,225.00,763.85,56.11,0.25,3.61,11.62,1Q2564,NSL
"2,079.37",820.46,"1,258.91",300.00,799.41,66.89,0.25,3.70,7.56,2Q2564,NSL
"1,880.13",672.09,"1,208.05",300.00,627.80,24.14,0.06,1.22,1.96,3Q2564,NSL
"2,110.89",858.87,"1,252.02",300.00,851.82,43.98,0.14,2.20,3.58,4Q2564,NSL
"2,174.23",855.62,"1,318.61",300.00,933.03,66.59,0.22,3.11,5.18,1Q2565,NSL
"2,200.23",875.83,"1,324.40",300.00,990.47,80.79,0.27,3.69,6.11,2Q2565,NSL
"2,167.10",845.21,"1,321.90",300.00,"1,020.14",72.49,0.24,3.32,5.48,3Q2565,NSL
"1,853.98",748.77,"1,105.21",160.00,438.76,66.32,0.41,4.01,5.80,1Q2556,NTV
"1,710.89",556.30,"1,154.59",160.00,431.38,49.22,0.31,2.76,4.36,2Q2556,NTV
"1,717.12",491.82,"1,225.29",160.00,476.64,70.55,0.44,4.12,5.93,3Q2556,NTV
"1,687.03",406.81,"1,280.23",160.00,447.86,55.14,0.34,3.24,4.40,4Q2556,NTV
"1,725.02",515.97,"1,209.05",160.00,476.38,74.31,0.46,4.36,5.97,1Q2557,NTV
"1,681.99",428.79,"1,253.20",160.00,444.16,43.96,0.27,2.58,3.57,2Q2557,NTV
"1,679.81",351.25,"1,328.57",160.00,492.32,75.31,0.47,4.48,5.83,3Q2557,NTV
"1,664.41",264.08,"1,400.33",160.00,481.98,71.81,0.45,4.29,5.26,4Q2557,NTV
"1,735.34",417.07,"1,318.27",160.00,462.80,77.61,0.49,4.57,5.71,1Q2558,NTV
"1,630.86",250.89,"1,379.97",160.00,455.59,61.74,0.39,3.67,4.58,2Q2558,NTV
"1,696.54",237.81,"1,458.72",160.00,490.16,78.67,0.49,4.73,5.54,3Q2558,NTV
"1,806.53",263.89,"1,542.64",160.00,503.25,80.24,0.50,4.58,5.35,4Q2558,NTV
"1,884.62",439.33,"1,445.29",160.00,488.14,81.16,0.51,4.40,5.43,1Q2559,NTV
"1,745.63",238.94,"1,506.69",160.00,457.35,59.16,0.37,3.26,4.01,2Q2559,NTV
"1,846.89",252.57,"1,594.32",160.00,532.45,87.64,0.55,4.88,5.65,3Q2559,NTV
"1,947.40",263.43,"1,683.97",160.00,509.63,89.42,0.56,4.71,5.46,4Q2559,NTV
"2,005.92",435.88,"1,570.04",160.00,462.85,77.92,0.49,3.94,4.79,1Q2560,NTV
"1,888.50",248.79,"1,639.71",160.00,482.27,69.09,0.43,3.55,4.31,2Q2560,NTV
"2,017.70",273.56,"1,744.14",160.00,570.15,104.53,0.65,5.35,6.18,3Q2560,NTV
"2,133.03",286.45,"1,846.59",160.00,547.50,102.56,0.64,4.94,5.71,4Q2560,NTV
"2,230.90",490.02,"1,740.88",160.00,532.06,107.30,0.67,4.92,5.98,1Q2561,NTV
"2,092.97",264.31,"1,828.65",160.00,523.02,88.02,0.55,4.07,4.93,2Q2561,NTV
"2,248.81",297.47,"1,951.34",160.00,606.63,122.36,0.77,5.64,6.47,3Q2561,NTV
"2,303.89",266.61,"2,037.28",160.00,547.36,69.18,0.43,3.04,3.47,4Q2561,NTV
"2,416.32",504.03,"1,912.29",160.00,551.95,107.16,0.67,4.54,5.43,1Q2562,NTV
"2,241.63",250.47,"1,991.16",160.00,517.05,78.76,0.49,3.38,4.04,2Q2562,NTV
"2,414.63",289.86,"2,124.77",160.00,644.52,133.84,0.84,5.75,6.50,3Q2562,NTV
"2,550.00",324.81,"2,225.20",160.00,578.53,100.85,0.63,4.06,4.64,4Q2562,NTV
"2,574.02",524.17,"2,049.85",160.00,493.27,78.00,0.49,3.04,3.65,1Q2563,NTV
"2,275.35",214.57,"2,060.78",160.00,367.61,10.84,0.07,0.45,0.53,2Q2563,NTV
"2,379.97",253.01,"2,126.96",160.00,500.40,66.35,0.41,2.85,3.17,3Q2563,NTV
"2,511.45",308.78,"2,202.66",160.00,536.99,75.64,0.47,3.09,3.49,4Q2563,NTV
"2,499.23",390.69,"2,108.54",160.00,435.35,44.86,0.28,1.79,2.08,1Q2564,NTV
"2,395.72",261.99,"2,133.72",160.00,415.35,25.43,0.16,1.04,1.20,2Q2564,NTV
"2,389.38",238.04,"2,151.34",160.00,404.25,17.12,0.11,0.72,0.80,3Q2564,NTV
"2,549.35",371.11,"2,178.24",160.00,494.22,50.25,0.31,2.04,2.32,1Q2565,NTV
"2,520.75",289.33,"2,231.42",160.00,522.58,51.33,0.32,2.02,2.33,2Q2565,NTV
"2,638.99",314.90,"2,324.09",160.00,616.72,91.80,0.58,3.56,4.03,3Q2565,NTV
"2,772.22",341.01,"2,431.21",160.00,636.61,107.18,0.67,3.96,4.51,4Q2565,NTV
"5,047.54","2,716.59","2,330.95","2,273.58",98.95,2.36,0.00,0.05,0.10,1Q2556,NUSA
"5,389.11","2,855.90","2,533.20","2,473.57",109.14,2.14,0.00,0.04,0.09,2Q2556,NUSA
"5,935.55","3,331.77","2,603.77","2,473.57",47.80,-29.23,-0.01,-0.52,-1.14,3Q2556,NUSA
"6,321.01","3,594.18","2,726.83","2,623.57",85.27,-26.98,-0.01,-0.44,-1.01,4Q2556,NUSA
"6,378.19","3,415.31","2,962.88","2,823.57",360.45,36.01,0.01,0.57,1.27,1Q2557,NUSA
"6,468.29","3,476.08","2,992.22","2,823.57",325.09,29.32,0.01,0.46,0.98,2Q2557,NUSA
"6,803.34","3,336.83","3,466.50","3,223.57",366.50,49.66,0.00,0.75,1.54,3Q2557,NUSA
"7,858.93","3,395.62","4,463.31","4,046.72",219.26,-8.24,0.01,-0.11,-0.21,4Q2557,NUSA
"8,285.31","3,279.99","5,005.31","4,446.72",269.04,21.95,0.00,0.27,0.46,1Q2558,NUSA
"8,771.35","3,728.54","5,042.81","4,446.72",241.83,55.19,0.01,0.65,1.10,2Q2558,NUSA
"9,719.00","3,675.75","6,043.25","5,446.72",369.87,-0.22,0.00,0.00,0.00,3Q2558,NUSA
"11,502.18","3,942.61","7,559.57","6,946.88",289.62,-13.78,-0.00,-0.13,-0.20,4Q2558,NUSA
"11,756.22","4,215.46","7,540.76","6,946.88",252.48,-16.37,-0.00,-0.14,-0.22,1Q2559,NUSA
"12,044.90","4,569.99","7,474.91","6,947.13",199.34,-65.74,-0.01,-0.55,-0.88,2Q2559,NUSA
"12,243.81","4,779.66","7,464.15","6,947.13",383.85,-9.18,-0.00,-0.08,-0.12,3Q2559,NUSA
"12,345.38","4,985.55","7,359.83","6,947.13",205.46,-103.08,-0.01,-0.84,-1.39,4Q2559,NUSA
"12,273.29","4,912.25","7,361.04","6,947.13",491.13,0.33,-0.00,0.00,0.00,1Q2560,NUSA
"12,637.49","5,344.27","7,293.21","6,947.13",278.47,-65.52,-0.01,-0.53,-0.89,2Q2560,NUSA
"12,194.10","4,943.49","7,250.62","6,947.13",484.82,-40.15,-0.01,-0.32,-0.55,3Q2560,NUSA
"12,854.04","5,753.75","7,100.30","6,947.13",239.76,-147.04,-0.02,-1.17,-2.05,4Q2560,NUSA
"11,902.29","4,606.63","7,295.66","7,641.08","1,428.34",-145.44,-0.02,-1.17,-2.02,1Q2561,NUSA
"11,950.24","4,767.31","7,182.93","7,641.08",308.02,-126.48,-0.02,-1.06,-1.75,2Q2561,NUSA
"12,434.71","5,238.28","7,196.43","7,641.08",707.40,22.92,0.00,0.19,0.32,3Q2561,NUSA
"12,852.81","5,650.37","7,202.45","7,641.08",526.68,3.51,0.00,0.03,0.05,4Q2561,NUSA
"12,244.48","5,241.74","7,002.74","7,641.08",339.42,-186.88,-0.02,-1.49,-2.63,1Q2562,NUSA
"12,076.60","5,068.74","7,007.87","7,641.08",658.06,2.47,0.00,0.02,0.04,2Q2562,NUSA
"11,786.63","4,968.05","6,818.58","7,641.08",251.09,-166.50,-0.02,-1.40,-2.41,3Q2562,NUSA
"11,044.12","5,170.50","5,873.61","7,641.08",337.22,-317.40,-0.05,-2.78,-5.00,4Q2562,NUSA
"11,006.84","5,490.28","5,516.55","7,641.08",189.32,-354.61,-0.05,-3.22,-6.23,1Q2563,NUSA
"10,829.83","5,442.64","5,387.19","7,641.08",113.55,-128.71,-0.02,-1.18,-2.36,2Q2563,NUSA
"10,756.87","5,579.37","5,177.50","7,641.08",130.19,-210.37,-0.03,-1.95,-3.98,3Q2563,NUSA
"10,717.35","5,738.94","4,978.41","7,641.08",276.86,-206.72,-0.02,-1.93,-4.07,4Q2563,NUSA
"10,565.05","5,797.15","4,767.91","7,641.08",218.77,-213.82,-0.03,-2.01,-4.39,1Q2564,NUSA
"10,620.13","5,963.12","4,657.01","7,941.08",142.21,-271.42,-0.03,-2.56,-5.76,2Q2564,NUSA
"11,154.84","6,432.82","4,722.02","8,041.08",936.15,-210.97,-0.03,-1.94,-4.50,3Q2564,NUSA
"11,328.15","6,734.77","4,593.38","8,041.08",354.19,-180.63,-0.02,-1.61,-3.88,4Q2564,NUSA
"13,993.98","7,376.85","6,617.12","8,041.08",739.58,17.02,-0.00,0.13,0.30,1Q2565,NUSA
"14,620.60","4,875.49","9,745.11","11,641.32",291.39,-140.33,-0.01,-0.98,-1.72,2Q2565,NUSA
"14,599.24","5,033.52","9,565.72","11,641.32",391.34,-232.57,-0.02,-1.59,-2.41,3Q2565,NUSA
"15,528.78","6,112.64","9,416.14","11,645.71",379.18,-42.10,-0.00,-0.28,-0.44,4Q2565,NUSA
"1,151.29",561.37,589.92,225.00,,,,,,4Q2563,NV
844.93,180.79,664.14,225.00,912.42,74.22,0.16,7.44,11.84,3Q2564,NV
"1,608.11",146.69,"1,461.41",300.00,212.09,-2.22,-0.00,-0.18,-0.21,1Q2565,NV
"1,587.50",156.46,"1,431.04",300.00,214.11,-30.37,-0.05,-1.90,-2.10,2Q2565,NV
"1,585.57",179.54,"1,406.02",300.00,145.30,-25.02,-0.04,-1.58,-1.76,3Q2565,NV
"1,526.17",144.83,"1,381.33",300.00,188.42,-26.57,-0.04,-1.71,-1.91,4Q2565,NV
249.54,108.26,141.27,100.00,,,,,,4Q2557,NVD
266.25,117.83,148.42,100.00,118.54,7.15,0.07,2.77,4.94,1Q2558,NVD
257.66,117.08,140.58,100.00,89.97,2.16,0.02,0.82,1.49,2Q2558,NVD
359.13,102.23,256.89,130.00,96.79,1.21,0.00,0.39,0.61,3Q2558,NVD
347.69,88.42,259.28,130.00,96.86,2.49,0.02,0.70,0.96,4Q2558,NVD
343.17,80.97,262.20,130.00,97.20,2.92,0.02,0.85,1.12,1Q2559,NVD
336.42,92.09,244.32,130.00,69.11,-9.97,-0.08,-2.93,-3.94,2Q2559,NVD
327.20,86.21,240.99,130.00,87.53,-3.33,-0.03,-1.00,-1.37,3Q2559,NVD
325.32,89.55,235.78,130.00,87.25,-5.22,-0.04,-1.60,-2.19,4Q2559,NVD
"7,399.45","3,860.36","3,539.10",878.77,689.16,59.46,0.05,1.54,3.15,1Q2560,NVD
"7,818.26","3,963.30","3,854.96",878.77,644.91,52.37,0.04,0.69,1.42,2Q2560,NVD
"8,475.14","3,838.45","4,636.68",878.77,660.38,53.10,0.04,0.65,1.25,3Q2560,NVD
"9,749.23","5,045.11","4,704.12","1,380.60",613.63,48.87,0.04,0.54,1.05,4Q2560,NVD
"9,624.45","4,888.96","4,735.49","1,380.60",559.24,31.37,0.03,0.32,0.66,1Q2561,NVD
"11,689.89","6,986.06","4,703.83","1,380.60",435.06,51.18,0.04,0.48,1.08,2Q2561,NVD
"11,354.06","6,561.06","4,793.00","1,380.60",743.08,89.17,0.07,0.77,1.88,3Q2561,NVD
"12,452.37","7,658.69","4,793.67","1,380.60","1,276.99",152.54,0.07,1.28,3.18,4Q2561,NVD
"12,413.72","7,541.65","4,872.07","1,380.60",891.21,78.39,0.03,0.63,1.62,1Q2562,NVD
"12,123.31","7,339.63","4,783.68","1,380.60",624.12,20.41,0.00,0.17,0.42,2Q2562,NVD
"13,744.51","8,919.24","4,825.27","1,380.60",648.32,41.59,0.03,0.32,0.87,3Q2562,NVD
"12,897.99","8,113.65","4,784.33","1,380.60",599.69,-40.94,-0.04,-0.31,-0.85,4Q2562,NVD
"12,963.80","8,207.68","4,756.12","1,380.60",365.74,-7.92,-0.01,-0.06,-0.17,1Q2563,NVD
"12,968.04","8,301.61","4,666.42","1,380.60",355.30,-34.47,-0.02,-0.27,-0.73,2Q2563,NVD
"12,919.40","8,130.28","4,789.12","1,380.60","1,175.19",122.70,0.05,0.95,2.60,3Q2563,NVD
"12,640.66","7,905.53","4,735.14","1,380.60",622.90,-58.77,-0.06,-0.46,-1.23,4Q2563,NVD
"12,332.59","7,536.12","4,796.47","1,380.60",760.76,61.33,0.03,0.49,1.29,1Q2564,NVD
"12,311.88","7,506.38","4,805.50","1,380.60",806.87,9.03,-0.00,0.07,0.19,2Q2564,NVD
"11,867.72","7,185.55","4,682.17","1,380.60",669.47,-123.32,-0.09,-1.02,-2.60,3Q2564,NVD
"12,041.46","6,697.52","5,343.94","1,380.60","1,109.59",161.39,0.10,1.35,3.22,1Q2565,NVD
"12,314.66","6,939.33","5,375.33","1,553.17",779.15,50.56,0.01,0.42,0.94,2Q2565,NVD
"12,919.83","7,533.14","5,386.69","1,553.17",472.52,11.36,0.01,0.09,0.21,3Q2565,NVD
"13,501.29","8,105.73","5,395.57","1,553.17",360.21,3.88,0.01,0.03,0.07,4Q2565,NVD
"7,873.44","5,978.30","1,895.14","1,552.90","1,669.99",55.16,0.04,0.71,2.85,1Q2556,NWR
"8,791.76","5,690.95","3,100.81","1,974.74","1,834.03",51.13,0.03,0.61,2.05,2Q2556,NWR
"9,147.62","6,042.23","3,105.39","1,974.80","1,810.17",6.44,0.00,0.07,0.21,3Q2556,NWR
"8,988.00","5,960.10","3,027.90","1,974.80","1,506.58",-50.91,-0.03,-0.56,-1.66,4Q2556,NWR
"9,365.23","6,324.29","3,040.94","1,974.80","1,820.41",11.02,0.01,0.12,0.36,1Q2557,NWR
"9,569.69","6,239.14","3,330.55","2,103.10","1,919.25",27.31,0.02,0.29,0.86,2Q2557,NWR
"10,929.58","7,713.88","3,215.70","2,103.10","2,022.29",-115.88,-0.06,-1.13,-3.54,3Q2557,NWR
"11,257.03","7,383.37","3,873.67","2,585.48","2,091.98",80.26,0.04,0.72,2.26,4Q2557,NWR
"9,723.28","5,817.62","3,905.66","2,585.48","1,790.66",31.94,0.01,0.30,0.82,1Q2558,NWR
"10,405.17","6,488.05","3,917.12","2,585.48","1,958.62",14.34,0.01,0.14,0.37,2Q2558,NWR
"11,808.81","7,948.55","3,860.27","2,585.48","2,062.53",-57.76,-0.02,-0.52,-1.49,3Q2558,NWR
"11,434.84","7,752.11","3,682.73","2,585.48","1,860.99",-160.50,-0.06,-1.38,-4.26,4Q2558,NWR
"11,333.60","7,637.37","3,696.23","2,585.48","1,703.61",11.22,0.01,0.10,0.30,1Q2559,NWR
"12,182.03","8,467.53","3,714.50","2,585.48","1,987.29",17.67,0.00,0.15,0.48,2Q2559,NWR
"11,997.28","8,284.09","3,713.18","2,585.48","2,195.42",-2.40,-0.00,-0.02,-0.06,3Q2559,NWR
"12,576.77","8,831.12","3,745.65","2,585.48","2,474.61",32.44,0.01,0.26,0.87,4Q2559,NWR
"12,497.37","8,764.31","3,733.06","2,585.48","2,087.43",-5.63,-0.00,-0.04,-0.15,1Q2560,NWR
"12,777.79","9,026.96","3,750.83","2,585.48","2,140.82",17.85,0.01,0.14,0.48,2Q2560,NWR
"12,959.27","9,279.68","3,679.60","2,585.48","2,632.93",-71.47,-0.03,-0.56,-1.92,3Q2560,NWR
"12,251.44","8,720.34","3,531.10","2,585.48","2,484.14",-135.27,-0.05,-1.07,-3.75,4Q2560,NWR
"12,653.99","9,079.20","3,574.80","2,585.48","2,518.65",42.17,0.02,0.34,1.19,1Q2561,NWR
"12,596.30","9,030.33","3,565.97","2,585.48","2,405.51",-5.33,-0.00,-0.04,-0.15,2Q2561,NWR
"12,827.53","8,941.91","3,885.62","2,585.48","2,686.77",316.29,0.12,2.49,8.49,3Q2561,NWR
"13,043.05","9,086.40","3,956.64","2,585.48","2,425.67",72.35,0.03,0.56,1.85,4Q2561,NWR
"12,622.06","8,687.45","3,934.60","2,585.48","2,206.32",-23.67,-0.01,-0.18,-0.60,1Q2562,NWR
"12,442.82","8,779.72","3,663.10","2,585.48","1,651.44",-173.21,-0.07,-1.38,-4.56,2Q2562,NWR
"12,685.79","9,060.81","3,624.98","2,585.48","2,084.52",-36.22,-0.02,-0.29,-0.99,3Q2562,NWR
"13,353.65","10,029.54","3,324.10","2,585.48","1,898.31",-275.32,-0.11,-2.11,-7.92,4Q2562,NWR
"13,907.05","10,600.33","3,306.72","2,585.48","2,423.86",14.98,0.00,0.11,0.45,1Q2563,NWR
"14,252.05","10,898.34","3,353.70","2,585.48","2,385.13",40.56,0.01,0.29,1.22,2Q2563,NWR
"14,440.79","11,079.99","3,360.80","2,585.48","2,447.16",10.72,0.00,0.07,0.32,3Q2563,NWR
"14,685.71","11,604.89","3,080.82","2,585.48","2,672.80",-289.82,-0.11,-1.99,-9.00,4Q2563,NWR
"15,585.88","12,450.05","3,135.83","2,585.48","2,987.50",57.97,0.02,0.38,1.87,1Q2564,NWR
"15,309.82","12,783.04","2,526.79","2,585.48","2,543.97",-609.28,-0.24,-3.94,-21.52,2Q2564,NWR
"16,434.97","13,966.11","2,468.85","2,585.48","2,339.76",-49.89,-0.02,-0.31,-2.00,3Q2564,NWR
"17,077.55","14,730.09","2,347.46","2,585.48","3,341.62",-146.20,-0.06,-0.87,-6.07,4Q2564,NWR
"17,823.11","15,445.12","2,377.99","2,585.48","3,512.57",32.71,0.01,0.19,1.38,1Q2565,NWR
"18,159.84","15,704.17","2,455.68","2,585.48","3,080.95",77.44,0.03,0.43,3.20,2Q2565,NWR
"19,395.93","16,903.65","2,492.28","2,585.48","3,413.49",36.78,0.01,0.20,1.49,3Q2565,NWR
"19,892.02","17,210.24","2,681.78","2,585.48","3,240.19",-81.90,-0.03,-0.42,-3.17,4Q2565,NWR
"2,524.20","1,358.33","1,165.87",414.50,924.16,278.70,0.67,11.95,26.39,3Q2556,NYT
"4,114.50",466.19,"3,648.31",620.00,328.41,101.17,0.19,3.05,4.20,4Q2556,NYT
"4,412.58",717.67,"3,694.91",620.00,343.36,108.59,0.18,2.55,2.96,1Q2557,NYT
"4,070.82",599.68,"3,471.14",620.00,314.71,86.24,0.13,2.03,2.41,2Q2557,NYT
"4,198.57",618.31,"3,580.25",620.00,335.73,109.11,0.18,2.64,3.09,3Q2557,NYT
"4,354.11",673.57,"3,680.54",620.00,335.14,100.29,0.16,2.35,2.76,4Q2557,NYT
"4,527.52",717.02,"3,810.50",620.00,379.05,129.96,0.21,2.93,3.47,1Q2558,NYT
"4,101.29",572.82,"3,528.47",620.00,303.76,89.97,0.14,2.09,2.45,2Q2558,NYT
"4,245.52",601.60,"3,643.93",620.00,364.69,115.45,0.19,2.77,3.22,3Q2558,NYT
"4,446.69",693.56,"3,753.13",620.00,360.08,109.21,0.18,2.51,2.95,4Q2558,NYT
"4,594.36",725.53,"3,868.84",620.00,366.11,115.70,0.19,2.56,3.04,1Q2559,NYT
"4,269.52",714.66,"3,554.86",620.00,354.81,89.02,0.14,2.01,2.40,2Q2559,NYT
"4,245.15",589.76,"3,655.39",620.00,350.91,100.53,0.16,2.36,2.79,3Q2559,NYT
"4,380.47",643.02,"3,737.45",620.00,354.63,84.77,0.14,1.97,2.29,4Q2559,NYT
"4,502.95",665.66,"3,837.29",620.00,350.10,99.84,0.08,2.25,2.64,1Q2560,NYT
"4,224.90",664.96,"3,559.94",620.00,341.02,94.65,0.08,2.17,2.56,2Q2560,NYT
"4,209.14",556.01,"3,653.14",620.00,360.03,93.20,0.07,2.21,2.58,3Q2560,NYT
"4,356.72",602.58,"3,754.14",620.00,371.13,101.00,0.08,2.36,2.73,4Q2560,NYT
"4,486.51",627.75,"3,858.76",620.00,368.09,104.62,0.08,2.37,2.75,1Q2561,NYT
